State Code,County Code,Name,Latitude,Longitude
21,147,McCreary,36.77741,-84.49038
21,149,McLean,37.53185,-87.21135
21,151,Madison,37.71636,-84.29094
21,153,Magoffin,37.6905,-83.09692
21,155,Marion,37.5713,-85.27425
21,157,Marshall,36.90519,-88.33287
21,159,Martin,37.81564,-82.52597
21,161,Mason,38.61222,-83.80386
21,163,Meade,37.99884,-86.25223
21,165,Menifee,37.93851,-83.61106
21,167,Mercer,37.82432,-84.86767
21,169,Metcalfe,37.00023,-85.62257
21,171,Monroe,36.72844,-85.71872
21,173,Montgomery,38.04608,-83.91978
21,175,Morgan,37.91398,-83.2228
21,177,Muhlenberg,37.22831,-87.13711
21,179,Nelson,37.75682,-85.52945
21,181,Nicholas,38.32632,-83.99726
21,183,Ohio,37.47494,-86.87444
21,185,Oldham,38.4047,-85.47691
21,187,Owen,38.53158,-84.84655
21,189,Owsley,37.39852,-83.68483
21,191,Pendleton,38.70204,-84.36637
21,193,Perry,37.21768,-83.17199
21,195,Pike,37.47041,-82.3252
21,197,Powell,37.82496,-83.79677
21,199,Pulaski,37.11135,-84.5966
21,201,Robertson,38.51544,-84.06621
21,203,Rockcastle,37.3457,-84.31528
21,205,Rowan,38.20667,-83.44246
21,207,Russell,37.00664,-85.02786
21,209,Scott,38.3019,-84.58624
21,211,Shelby,38.19751,-85.21033
21,213,Simpson,36.75835,-86.57341
21,215,Spencer,38.04361,-85.30702
21,217,Taylor,37.33753,-85.30299
21,219,Todd,36.85853,-87.17724
21,221,Trigg,36.81773,-87.90411
21,223,Trimble,38.61494,-85.33242
21,225,Union,37.68583,-87.94625
21,227,Warren,36.98343,-86.40578
21,229,Washington,37.77394,-85.18229
21,231,Wayne,36.79991,-84.81559
21,233,Webster,37.49903,-87.6958
21,235,Whitley,36.7804,-84.16351
21,237,Wolfe,37.74025,-83.48886
21,239,Woodford,38.0212,-84.74335
22,001,Acadia,30.26516,-92.40197
22,003,Allen,30.66124,-92.78829
22,005,Ascension,30.2048,-90.89206
22,007,Assumption,29.85366,-91.05451
22,009,Avoyelles,31.09568,-91.96935
22,011,Beauregard,30.64285,-93.33023
22,013,Bienville,32.3662,-93.08775
22,015,Bossier,32.62772,-93.59852
22,017,Caddo,32.60761,-93.90108
22,019,Calcasieu,30.26427,-93.36881
22,021,Caldwell,32.10215,-92.0918
22,023,Cameron,29.81597,-93.27135
22,025,Catahoula,31.59588,-91.91692
22,027,Claiborne,32.80117,-92.98161
22,029,Concordia,31.36635,-91.70363
22,031,De Soto,32.09487,-93.78593
22,033,East Baton Rouge,30.51561,-91.08893
22,035,East Carroll,32.7712,-91.25132
22,037,East Feliciana,30.82288,-91.0374
22,039,Evangeline,30.74098,-92.38536
22,041,Franklin,32.13862,-91.69935
22,043,Grant,31.59221,-92.56182
22,045,Iberia,29.79445,-91.87607
22,047,Iberville,30.26146,-91.31579
22,049,Jackson,32.32105,-92.54337
22,051,Jefferson,29.6961,-90.13103
22,053,Jefferson Davis,30.26281,-92.82744
22,055,Lafayette,30.20826,-92.11244
22,057,Lafourche,29.48559,-90.3268
22,059,La Salle,31.62552,-92.18015
22,061,Lincoln,32.60638,-92.64134
22,063,Livingston,30.41266,-90.74057
22,065,Madison,32.37691,-91.23332
22,067,Morehouse,32.7568,-91.82955
22,069,Natchitoches,31.74753,-93.20506
22,071,Orleans,30.03255,-89.9761
22,073,Ouachita,32.49078,-92.17156
22,075,Plaquemines,29.41682,-89.53548
22,077,Pointe Coupee,30.75121,-91.67413
22,079,Rapides,31.20352,-92.53104
22,081,Red River,32.06249,-93.31991
22,083,Richland,32.40928,-91.73394
22,085,Sabine,31.50584,-93.47785
22,087,St. Bernard,29.91507,-89.36784
22,089,St. Charles,29.96102,-90.40488
22,091,St. Helena,30.82454,-90.70437
22,093,St. James,30.02774,-90.82264
22,095,St. John the Baptist,30.0912,-90.53486
22,097,St. Landry,30.57439,-91.98316
22,099,St. Martin,30.26549,-91.78003
22,101,St. Mary,29.63118,-91.39788
22,103,St. Tammany,30.4256,-89.96158
22,105,Tangipahoa,30.61244,-90.40724
22,107,Tensas,31.99062,-91.30116
22,109,Terrebonne,29.40729,-90.827
22,111,Union,32.79764,-92.38961
22,113,Vermilion,29.84035,-92.29378
22,115,Vernon,31.11203,-93.18683
22,117,Washington,30.83516,-90.04295
22,119,Webster,32.71429,-93.31575
22,121,West Baton Rouge,30.48983,-91.33767
22,123,West Carroll,32.79345,-91.46745
22,125,West Feliciana,30.82563,-91.38057
22,127,Winn,31.92844,-92.60026
23,001,Androscoggin,44.19706,-70.20268
23,003,Aroostook,46.51636,-68.30376
23,005,Cumberland,43.84919,-70.33455
23,007,Franklin,45.06322,-70.4655
23,009,Hancock,44.67028,-68.37682
23,011,Kennebec,44.41409,-69.78977
23,013,Knox,44.07961,-68.92074
23,015,Lincoln,44.06061,-69.53408
23,017,Oxford,44.56618,-70.65526
23,019,Penobscot,45.51989,-68.43245
23,021,Piscataquis,45.79253,-69.27223
23,023,Sagadahoc,43.93432,-69.79305
23,025,Somerset,45.5757,-70.12586
23,027,Waldo,44.4787,-69.09247
23,029,Washington,45.04161,-67.53842
23,031,York,43.431,-70.67102
24,001,Allegany,39.58063,-78.59535
24,003,Anne Arundel,38.9743,-76.5431
24,005,Baltimore,39.43891,-76.6364
24,009,Calvert,38.53717,-76.54721
24,011,Caroline,38.88936,-75.83572
24,013,Carroll,39.53465,-77.01306
24,015,Cecil,39.5418,-75.92751
24,017,Charles,38.43927,-77.07013
24,019,Dorchester,38.38146,-76.09826
24,021,Frederick,39.46987,-77.36804
24,023,Garrett,39.46231,-79.29479
24,025,Harford,39.4878,-76.23423
24,027,Howard,39.23637,-76.89347
24,029,Kent,39.19904,-76.19957
24,031,Montgomery,39.14428,-77.23844
24,033,Prince George's,38.83658,-76.84048
24,035,Queen Anne's,39.03463,-76.03893
24,037,St. Mary's,38.20135,-76.55864
24,039,Somerset,38.09273,-75.80369
24,041,Talbot,38.75853,-76.22369
24,043,Washington,39.52067,-77.72007
24,045,Wicomico,38.38842,-75.58214
24,047,Worcester,38.22306,-75.36377
24,510,Baltimore city,39.28467,-76.62039
25,001,Barnstable,41.77334,-70.26951
25,003,Berkshire,42.39275,-73.20174
25,005,Bristol,41.75755,-71.07968
25,007,Dukes,41.34906,-70.75809
25,009,Essex,42.63572,-70.90213
25,011,Franklin,42.52244,-72.56351
25,013,Hampden,42.17063,-72.62698
25,015,Hampshire,42.36962,-72.71424
25,017,Middlesex,42.44672,-71.28825
25,019,Nantucket,41.42562,-70.15029
25,021,Norfolk,42.15666,-71.20272
25,023,Plymouth,41.96914,-70.8201
25,025,Suffolk,42.33899,-71.00618
25,027,Worcester,42.36482,-71.9579
26,001,Alcona,44.68419,-83.12859
26,003,Alger,46.98243,-86.49126
26,005,Allegan,42.59358,-86.31747
26,007,Alpena,45.03252,-83.16375
26,009,Antrim,45.01125,-85.14176
26,011,Arenac,44.00118,-83.80695
26,013,Baraga,46.80981,-88.36174
26,015,Barry,42.59522,-85.3092
26,017,Bay,43.73833,-83.93572
26,019,Benzie,44.64586,-86.3043
26,021,Berrien,42.00151,-86.74066
26,023,Branch,41.91625,-85.05883
26,025,Calhoun,42.24624,-85.00688
26,027,Cass,41.91527,-85.99178
26,029,Charlevoix,45.49889,-85.43937
26,031,Cheboygan,45.5045,-84.48992
26,033,Chippewa,46.40747,-84.69173
26,035,Clare,43.98734,-84.84702
26,037,Clinton,42.94368,-84.60169
26,039,Crawford,44.68286,-84.61068
26,041,Delta,45.74148,-86.89285
26,043,Dickinson,45.98486,-87.8672
26,045,Eaton,42.5961,-84.83875
26,047,Emmet,45.57086,-85.01261
26,049,Genesee,43.00197,-83.69324
26,051,Gladwin,43.98775,-84.3862
26,053,Gogebic,46.44772,-89.77111
26,055,Grand Traverse,44.81624,-85.47529
26,057,Gratiot,43.29197,-84.60235
26,059,Hillsdale,41.88476,-84.59353
26,061,Houghton,46.94874,-88.69077
26,063,Huron,43.91925,-82.88477
26,065,Ingham,42.5993,-84.37364
26,067,Ionia,42.94493,-85.07478
26,069,Iosco,44.33693,-83.0864
26,071,Iron,46.17046,-88.55421
26,073,Isabella,43.64064,-84.84715
26,075,Jackson,42.24758,-84.42388
26,077,Kalamazoo,42.24542,-85.5315
26,079,Kalkaska,44.68496,-85.09154
26,081,Kent,43.03128,-85.55041
26,083,Keweenaw,47.75284,-88.7253
26,085,Lake,43.99072,-85.80141
26,087,Lapeer,43.10366,-83.22616
26,089,Leelanau,45.17874,-85.91668
26,091,Lenawee,41.89452,-84.06575
26,093,Livingston,42.60357,-83.91108
26,095,Luce,46.77041,-85.55125
26,097,Mackinac,45.96913,-84.98993
26,099,Macomb,42.67256,-82.90139
26,101,Manistee,44.3417,-86.37259
26,103,Marquette,47.07487,-87.58123
26,105,Mason,43.99749,-86.55535
26,107,Mecosta,43.6409,-85.32433
26,109,Menominee,45.53128,-87.51966
26,111,Midland,43.64729,-84.38746
26,113,Missaukee,44.33684,-85.09572
26,115,Monroe,41.90891,-83.47589
26,117,Montcalm,43.29356,-85.07901
26,119,Montmorency,45.02843,-84.12997
26,121,Muskegon,43.29589,-86.58678
26,123,Newaygo,43.5545,-85.8011
26,125,Oakland,42.6599,-83.38685
26,127,Oceana,43.6435,-86.5982
26,129,Ogemaw,44.33494,-84.12649
26,131,Ontonagon,47.02343,-89.52857
26,133,Osceola,43.98949,-85.32528
26,135,Oscoda,44.68186,-84.12991
26,137,Otsego,45.02848,-84.60946
26,139,Ottawa,42.98675,-86.43779
26,141,Presque Isle,45.50984,-83.57252
26,143,Roscommon,44.33585,-84.61197
26,145,Saginaw,43.34866,-84.03391
26,147,St. Clair,42.82369,-82.60702
26,149,St. Joseph,41.91526,-85.52639
26,151,Sanilac,43.42293,-82.65733
26,153,Schoolcraft,46.00184,-86.17728
26,155,Shiawassee,42.95425,-84.14784
26,157,Tuscola,43.5277,-83.40504
26,159,Van Buren,42.24503,-86.47929
26,161,Washtenaw,42.25336,-83.83746
26,163,Wayne,42.23968,-83.33574
26,165,Wexford,44.33869,-85.57892
27,001,Aitkin,46.59217,-93.41644
27,003,Anoka,45.22486,-93.24205
27,005,Becker,46.93397,-95.6683
27,007,Beltrami,47.97485,-94.84089
27,009,Benton,45.69161,-93.98402
27,011,Big Stone,45.38139,-96.3325
27,013,Blue Earth,44.05606,-94.06865
27,015,Brown,44.30303,-94.65186
27,017,Carlton,46.59306,-92.67347
27,019,Carver,44.80655,-93.76516
27,021,Cass,46.87858,-94.21735
27,023,Chippewa,44.9518,-95.52656
27,025,Chisago,45.51352,-92.87424
27,027,Clay,46.89005,-96.47424
27,029,Clearwater,47.58599,-95.36919
27,031,Cook,47.74497,-90.34096
27,033,Cottonwood,44.02168,-95.16069
27,035,Crow Wing,46.48061,-94.07021
27,037,Dakota,44.69721,-93.02544
27,039,Dodge,44.02264,-92.86196
27,041,Douglas,45.93348,-95.45248
27,043,Faribault,43.67378,-93.94817
27,045,Fillmore,43.67436,-92.09004
27,047,Freeborn,43.67391,-93.34887
27,049,Goodhue,44.45433,-92.73488
27,051,Grant,45.93401,-96.01185
27,053,Hennepin,45.01598,-93.48732
27,055,Houston,43.67387,-91.50103
27,057,Hubbard,47.10817,-94.91665
27,059,Isanti,45.57294,-93.32652
27,061,Itasca,47.46206,-93.5716
27,063,Jackson,43.67422,-95.15385
27,065,Kanabec,45.94498,-93.33072
27,067,Kandiyohi,45.15175,-95.00171
27,069,Kittson,48.77183,-96.77845
27,071,Koochiching,48.27881,-93.75974
27,073,Lac qui Parle,45.03691,-96.17381
27,075,Lake,47.50032,-91.40601
27,077,Lake of the Woods,48.87519,-94.8875
27,079,Le Sueur,44.36999,-93.74352
27,081,Lincoln,44.41368,-96.26566
27,083,Lyon,44.41343,-95.83666
27,085,McLeod,44.80479,-94.25386
27,087,Mahnomen,47.32508,-95.8091
27,089,Marshall,48.35829,-96.36943
27,091,Martin,43.67417,-94.55125
27,093,Meeker,45.1093,-94.50653
27,095,Mille Lacs,45.90294,-93.64311
27,097,Morrison,46.06127,-94.22895
27,099,Mower,43.67424,-92.74943
27,101,Murray,44.02196,-95.7634
27,103,Nicollet,44.30535,-94.20479
27,105,Nobles,43.67421,-95.75316
27,107,Norman,47.32514,-96.45149
27,109,Olmsted,44.01472,-92.37857
27,111,Otter Tail,46.41247,-95.71809
27,113,Pennington,48.0544,-96.04672
27,115,Pine,46.07455,-92.67471
27,117,Pipestone,44.02316,-96.25885
27,119,Polk,47.83633,-96.66922
27,121,Pope,45.58592,-95.4491
27,123,Ramsey,45.00623,-93.09625
27,125,Red Lake,47.86211,-96.09568
27,127,Redwood,44.44676,-95.22976
27,129,Renville,44.67427,-94.96968
27,131,Rice,44.3701,-93.28252
27,133,Rock,43.67482,-96.2533
27,135,Roseau,48.76932,-95.74752
27,137,St. Louis,47.64071,-92.42872
27,139,Scott,44.67791,-93.50334
27,141,Sherburne,45.40287,-93.7581
27,143,Sibley,44.58685,-94.26611
27,145,Stearns,45.52884,-94.64093
27,147,Steele,44.0224,-93.22604
27,149,Stevens,45.58601,-96.00567
27,151,Swift,45.28194,-95.68628
27,153,Todd,46.07115,-94.89701
27,155,Traverse,45.80362,-96.42904
27,157,Wabasha,44.28105,-92.22782
27,159,Wadena,46.5869,-94.96776
27,161,Waseca,44.02213,-93.58722
27,163,Washington,45.02138,-92.87357
27,165,Watonwan,43.97854,-94.61412
27,167,Wilkin,46.32648,-96.44002
27,169,Winona,44.02009,-91.79528
27,171,Wright,45.2007,-93.95095
27,173,Yellow Medicine,44.73896,-95.93943
28,001,Adams,31.47064,-91.33697
28,003,Alcorn,34.87591,-88.5944
28,005,Amite,31.17468,-90.80384
28,007,Attala,33.08279,-89.5722
28,009,Benton,34.78884,-89.19374
28,011,Bolivar,33.82484,-90.85591
28,013,Calhoun,33.94187,-89.32279
28,015,Carroll,33.44564,-89.96158
28,017,Chickasaw,33.90698,-88.92892
28,019,Choctaw,33.32099,-89.2711
28,021,Claiborne,32.00558,-90.9012
28,023,Clarke,32.02704,-88.68475
28,025,Clay,33.6594,-88.77412
28,027,Coahoma,34.25539,-90.6431
28,029,Copiah,31.86779,-90.42658
28,031,Covington,31.6153,-89.57793
28,033,De Soto,34.85162,-89.96309
28,035,Forrest,31.17202,-89.24708
28,037,Franklin,31.46462,-90.89424
28,039,George,30.86636,-88.6517
28,041,Greene,31.21678,-88.63932
28,043,Grenada,33.7872,-89.82181
28,045,Hancock,30.40313,-89.51129
28,047,Harrison,30.42826,-89.11237
28,049,Hinds,32.31138,-90.4249
28,051,Holmes,33.12745,-90.0732
28,053,Humphreys,33.12589,-90.53821
28,055,Issaquena,32.71139,-91.00944
28,057,Itawamba,34.27612,-88.36199
28,059,Jackson,30.46697,-88.64161
28,061,Jasper,32.01314,-89.11736
28,063,Jefferson,31.74044,-91.02586
28,065,Jefferson Davis,31.58224,-89.83924
28,067,Jones,31.62895,-89.17167
28,069,Kemper,32.753,-88.64158
28,071,Lafayette,34.35827,-89.48382
28,073,Lamar,31.20823,-89.50113
28,075,Lauderdale,32.40137,-88.66256
28,077,Lawrence,31.54513,-90.11018
28,079,Leake,32.75419,-89.52423
28,081,Lee,34.29204,-88.68495
28,083,Leflore,33.52306,-90.27698
28,085,Lincoln,31.53339,-90.43889
28,087,Lowndes,33.51631,-88.43054
28,089,Madison,32.6424,-90.00848
28,091,Marion,31.21645,-89.84277
28,093,Marshall,34.74521,-89.51114
28,095,Monroe,33.86991,-88.47615
28,097,Montgomery,33.48182,-89.64588
28,099,Neshoba,32.75423,-89.11674
28,101,Newton,32.40031,-89.11882
28,103,Noxubee,33.10696,-88.5702
28,105,Oktibbeha,33.42565,-88.87975
28,107,Panola,34.35714,-89.95935
28,109,Pearl River,30.73635,-89.58135
28,111,Perry,31.17189,-88.99321
28,113,Pike,31.17499,-90.40417
28,115,Pontotoc,34.22703,-89.03555
28,117,Prentiss,34.61034,-88.52423
28,119,Quitman,34.29169,-90.2886
28,121,Rankin,32.32032,-89.94138
28,123,Scott,32.42822,-89.53469
28,125,Sharkey,32.8798,-90.82136
28,127,Simpson,31.90123,-89.9073
28,129,Smith,32.00227,-89.48834
28,131,Stone,30.7789,-89.11287
28,133,Sunflower,33.62861,-90.55539
28,135,Tallahatchie,33.92922,-90.18813
28,137,Tate,34.66335,-89.94432
28,139,Tippah,34.79607,-88.9208
28,141,Tishomingo,34.72937,-88.22477
28,143,Tunica,34.65788,-90.34901
28,145,Union,34.48174,-89.01788
28,147,Walthall,31.17571,-90.13321
28,149,Warren,32.34877,-90.79148
28,151,Washington,33.26888,-90.88089
28,153,Wayne,31.66352,-88.70264
28,155,Webster,33.59968,-89.26271
28,157,Wilkinson,31.18503,-91.3244
28,159,Winston,33.10277,-89.06577
28,161,Yalobusha,34.02993,-89.7171
28,163,Yazoo,32.76263,-90.36047
29,001,Adair,40.19177,-92.60092
29,003,Andrew,39.97491,-94.80223
29,005,Atchison,40.42338,-95.41807
29,007,Audrain,39.20362,-91.76229
29,009,Barry,36.71517,-93.823
29,011,Barton,37.50142,-94.34713
29,013,Bates,38.25172,-94.34326
29,015,Benton,38.29885,-93.29771
29,017,Bollinger,37.31965,-90.0044
29,019,Boone,38.94597,-92.34056
29,021,Buchanan,39.67633,-94.80303
29,023,Butler,36.71242,-90.39051
29,025,Caldwell,39.65671,-93.98233
29,027,Callaway,38.81105,-91.89333
29,029,Camden,38.03611,-92.79113
29,031,Cape Girardeau,37.36628,-89.64423
29,033,Carroll,39.41084,-93.47329
29,035,Carter,36.95574,-90.95844
29,037,Cass,38.64634,-94.36393
29,039,Cedar,37.7367,-93.83962
29,041,Chariton,39.46437,-92.96223
29,043,Christian,36.95372,-93.12208
29,045,Clark,40.43123,-91.73516
29,047,Clay,39.28286,-94.4063
29,049,Clinton,39.60128,-94.40413
29,051,Cole,38.5308,-92.24471
29,053,Cooper,38.87241,-92.78901
29,055,Crawford,37.95434,-91.31066
29,057,Dade,37.43183,-93.85018
29,059,Dallas,37.65937,-93.01209
29,061,Daviess,39.96057,-93.98323
29,063,DeKalb,39.89259,-94.40457
29,065,Dent,37.60339,-91.48188
29,067,Douglas,36.93236,-92.4988
29,069,Dunklin,36.31343,-90.01504
29,071,Franklin,38.45615,-91.05208
29,073,Gasconade,38.43122,-91.50585
29,075,Gentry,40.21097,-94.41048
29,077,Greene,37.25806,-93.3337
29,079,Grundy,40.11242,-93.5656
29,081,Harrison,40.35515,-93.9892
29,083,Henry,38.38407,-93.79164
29,085,Hickory,37.93777,-93.29108
29,087,Holt,40.06286,-95.23273
29,089,Howard,39.15542,-92.69252
29,091,Howell,36.77728,-91.89366
29,093,Iron,37.50549,-90.65879
29,095,Jackson,39.03524,-94.35839
29,097,Jasper,37.20617,-94.33637
29,099,Jefferson,38.25275,-90.56933
29,101,Johnson,38.74696,-93.81321
29,103,Knox,40.1268,-92.14783
29,105,Laclede,37.68472,-92.59376
29,107,Lafayette,39.10069,-93.79724
29,109,Lawrence,37.10641,-93.83316
29,111,Lewis,40.10117,-91.72697
29,113,Lincoln,39.04905,-90.98759
29,115,Linn,39.86866,-93.10841
29,117,Livingston,39.78943,-93.56149
29,119,McDonald,36.63234,-94.34484
29,121,Macon,39.82187,-92.57321
29,123,Madison,37.47784,-90.34552
29,125,Maries,38.15157,-91.90607
29,127,Marion,39.80275,-91.607
29,129,Mercer,40.42204,-93.56562
29,131,Miller,38.22357,-92.4463
29,133,Mississippi,36.81843,-89.33106
29,135,Moniteau,38.67498,-92.62768
29,137,Monroe,39.50021,-92.00929
29,139,Montgomery,38.91199,-91.45217
29,141,Morgan,38.43949,-92.85256
29,143,New Madrid,36.60371,-89.67042
29,145,Newton,36.90232,-94.34099
29,147,Nodaway,40.35237,-94.88908
29,149,Oregon,36.69262,-91.39909
29,151,Osage,38.49802,-91.82538
29,153,Ozark,36.65157,-92.44245
29,155,Pemiscot,36.21339,-89.81802
29,157,Perry,37.73485,-89.83087
29,159,Pettis,38.72458,-93.28111
29,161,Phelps,37.87609,-91.77514
29,163,Pike,39.36866,-91.17109
29,165,Platte,39.34341,-94.75536
29,167,Polk,37.62334,-93.39535
29,169,Pulaski,37.81154,-92.21733
29,171,Putnam,40.46585,-93.0343
29,173,Ralls,39.50257,-91.54151
29,175,Randolph,39.42841,-92.50485
29,177,Ray,39.33062,-93.98555
29,179,Reynolds,37.32703,-90.96352
29,181,Ripley,36.66092,-90.8575
29,183,St. Charles,38.75105,-90.7277
29,185,St. Clair,38.02446,-93.78269
29,186,Ste. Genevieve,37.89864,-90.19716
29,187,St. Francois,37.85878,-90.53777
29,189,St. Louis,38.63951,-90.51889
29,195,Saline,39.16995,-93.1933
29,197,Schuyler,40.47032,-92.52702
29,199,Scotland,40.4533,-92.14811
29,201,Scott,37.0563,-89.57783
29,203,Shannon,37.15325,-91.34433
29,205,Shelby,39.7793,-92.06877
29,207,Stoddard,36.87736,-89.97327
29,209,Stone,36.74708,-93.44149
29,211,Sullivan,40.20978,-93.11111
29,213,Taney,36.6573,-93.03979
29,215,Texas,37.32698,-91.94984
29,217,Vernon,37.84991,-94.34249
29,219,Warren,38.77012,-91.18971
29,221,Washington,37.97044,-90.86796
29,223,Wayne,37.11941,-90.50061
29,225,Webster,37.2772,-92.88433
29,227,Worth,40.47806,-94.43162
29,229,Wright,37.2705,-92.47243
29,510,St. Louis city,38.6531,-90.24091
30,001,Beaverhead,45.14945,-113.01929
30,003,Big Horn,45.51872,-107.39969
30,005,Blaine,48.3602,-108.96508
30,007,Broadwater,46.3076,-111.45277
30,009,Carbon,45.3195,-109.14277
30,011,Carter,45.56733,-104.51161
30,013,Cascade,47.25871,-111.41654
30,015,Chouteau,47.86104,-110.47388
30,017,Custer,46.32393,-105.53015
30,019,Daniels,48.78144,-105.52985
30,021,Dawson,47.32573,-104.92636
30,023,Deer Lodge,46.01239,-113.09934
30,025,Fallon,46.28348,-104.46557
30,027,Fergus,47.24851,-109.35969
30,029,Flathead,48.29871,-114.09197
30,031,Gallatin,45.33394,-111.20546
30,033,Garfield,47.41397,-107.10368
30,035,Glacier,48.65413,-112.9662
30,037,Golden Valley,46.39791,-109.13197
30,039,Granite,46.38543,-113.41917
30,041,Hill,48.56642,-110.1265
30,043,Jefferson,46.15822,-112.14898
30,045,Judith Basin,47.04453,-110.2008
30,047,Lake,47.59498,-114.12462
30,049,Lewis and Clark,47.18445,-112.53445
30,051,Liberty,48.56538,-111.0159
30,053,Lincoln,48.44559,-115.44922
30,055,McCone,47.59534,-105.81222
30,057,Madison,45.2837,-111.91519
30,059,Meagher,46.63605,-110.82068
30,061,Mineral,47.09675,-114.86253
30,063,Missoula,47.11613,-113.94489
30,065,Musselshell,46.44406,-108.32118
30,067,Park,45.59244,-110.5063
30,069,Petroleum,47.17374,-108.33479
30,071,Phillips,48.2248,-107.8906
30,073,Pondera,48.23423,-112.44647
30,075,Powder River,45.39121,-105.61079
30,077,Powell,46.93313,-113.04956
30,079,Prairie,46.86103,-105.46939
30,081,Ravalli,46.06002,-114.13283
30,083,Richland,47.7518,-104.63903
30,085,Roosevelt,48.27979,-104.92531
30,087,Rosebud,46.01883,-106.5653
30,089,Sanders,47.69231,-115.15423
30,091,Sheridan,48.69456,-104.54322
30,093,Silver Bow,45.90522,-112.69051
30,095,Stillwater,45.64976,-109.21329
30,097,Sweet Grass,45.69637,-109.89132
30,099,Teton,47.81653,-112.16181
30,101,Toole,48.60902,-111.7314
30,103,Treasure,46.1761,-107.23694
30,105,Valley,48.33024,-106.53253
30,107,Wheatland,46.48601,-109.84212
30,109,Wibaux,47.01946,-104.18614
30,111,Yellowstone,45.97828,-108.36024
31,001,Adams,40.52451,-98.50113
31,003,Antelope,42.17629,-98.06771
31,005,Arthur,41.56905,-101.69572
31,007,Banner,41.54641,-103.71004
31,009,Blaine,41.91245,-99.9763
31,011,Boone,41.69843,-98.06089
31,013,Box Butte,42.22041,-103.09413
31,015,Boyd,42.87992,-98.62488
31,017,Brown,42.46544,-99.92956
31,019,Buffalo,40.84964,-99.07397
31,021,Burt,41.86506,-96.34656
31,023,Butler,41.2505,-97.13839
31,025,Cass,40.92436,-96.15064
31,027,Cedar,42.6124,-97.25057
31,029,Chase,40.52472,-101.69802
31,031,Cherry,42.5427,-101.12491
31,033,Cheyenne,41.22055,-102.99318
31,035,Clay,40.52448,-98.05132
31,037,Colfax,41.55954,-97.07927
31,039,Cuming,41.9163,-96.78744
31,041,Custer,41.39392,-99.72724
31,043,Dakota,42.4005,-96.57105
31,045,Dawes,42.71911,-103.12694
31,047,Dawson,40.85927,-99.82525
31,049,Deuel,41.11219,-102.33311
31,051,Dixon,42.51263,-96.8689
31,053,Dodge,41.56796,-96.67517
31,055,Douglas,41.29177,-96.15045
31,057,Dundy,40.1764,-101.68843
31,059,Fillmore,40.52457,-97.59653
31,061,Franklin,40.17639,-98.95265
31,063,Frontier,40.52497,-100.3822
31,065,Furnas,40.1764,-99.9123
31,067,Gage,40.26242,-96.69
31,069,Garden,41.61533,-102.31091
31,071,Garfield,41.9145,-98.99145
31,073,Gosper,40.52555,-99.81267
31,075,Grant,41.91902,-101.74651
31,077,Greeley,41.56752,-98.52107
31,079,Hall,40.87247,-98.50216
31,081,Hamilton,40.9361,-98.01803
31,083,Harlan,40.17647,-99.40459
31,085,Hayes,40.52545,-101.0637
31,087,Hitchcock,40.17655,-101.04305
31,089,Holt,42.49229,-98.77522
31,091,Hooker,41.91611,-101.13487
31,093,Howard,41.22012,-98.51724
31,095,Jefferson,40.17592,-97.14278
31,097,Johnson,40.39263,-96.26497
31,099,Kearney,40.51993,-98.95175
31,101,Keith,41.19903,-101.6629
31,103,Keya Paha,42.85791,-99.72781
31,105,Kimball,41.19806,-103.71457
31,107,Knox,42.65973,-97.89546
31,109,Lancaster,40.78457,-96.6872
31,111,Lincoln,41.04642,-100.73713
31,113,Logan,41.56662,-100.48324
31,115,Loup,41.91414,-99.45442
31,117,McPherson,41.56844,-101.06015
31,119,Madison,41.91653,-97.60073
31,121,Merrick,41.13365,-98.07548
31,123,Morrill,41.72157,-103.00438
31,125,Nance,41.39565,-97.9976
31,127,Nemaha,40.3924,-95.85643
31,129,Nuckolls,40.17638,-98.04719
31,131,Otoe,40.65288,-96.12275
31,133,Pawnee,40.13159,-96.23701
31,135,Perkins,40.85076,-101.64966
31,137,Phelps,40.5182,-99.41193
31,139,Pierce,42.26427,-97.60147
31,141,Platte,41.53806,-97.54132
31,143,Polk,41.22147,-97.57264
31,145,Red Willow,40.17657,-100.47782
31,147,Richardson,40.13095,-95.71518
31,149,Rock,42.44556,-99.46035
31,151,Saline,40.5241,-97.14064
31,153,Sarpy,41.09262,-96.10063
31,155,Saunders,41.23429,-96.63694
31,157,Scotts Bluff,41.85099,-103.70736
31,159,Seward,40.87243,-97.13941
31,161,Sheridan,42.50264,-102.41976
31,163,Sherman,41.22062,-98.97647
31,165,Sioux,42.50101,-103.76659
31,167,Stanton,41.91702,-97.19395
31,169,Thayer,40.17629,-97.59495
31,171,Thomas,41.91401,-100.55488
31,173,Thurston,42.14655,-96.57147
31,175,Valley,41.56737,-98.98153
31,177,Washington,41.53831,-96.26893
31,179,Wayne,42.22117,-97.09551
31,181,Webster,40.17656,-98.49987
31,183,Wheeler,41.91458,-98.52808
31,185,York,40.8727,-97.59717
32,001,Churchill,39.53812,-118.29171
32,003,Clark,35.92795,-115.25383
32,005,Douglas,38.82434,-119.58386
32,007,Elko,41.05918,-115.53007
32,009,Esmeralda,37.72213,-117.67624
32,011,Eureka,40.08096,-116.21938
32,013,Humboldt,41.26312,-118.16163
32,015,Lander,40.04675,-117.05524
32,017,Lincoln,37.75978,-114.9727
32,019,Lyon,39.07685,-119.03277
