id,season,week,season_type,start_date,neutral_site,conference_game,attendance,venue_id,venue,home_team,home_conference,home_points,home_line_scores[0],home_line_scores[1],home_line_scores[2],home_line_scores[3],home_post_win_prob,away_team,away_conference,away_points,away_line_scores[0],away_line_scores[1],away_line_scores[2],away_line_scores[3],away_post_win_prob
401114229,2019,2,regular,2019-09-07T21:00:00.000Z,false,false,,3820,Martin Stadium,Washington State,Pac-12,59,14,10,21,14,0.9996430154102228,Northern Colorado,,17,7,3,0,7,0.0003569845897771762
401121936,2019,2,regular,2019-09-07T22:00:00.000Z,false,false,,3608,Paulson Stadium,Georgia Southern,Sun Belt,26,0,10,6,10,0.9906863687292652,Maine,,18,3,0,0,15,0.009313631270734812
401112439,2019,2,regular,2019-09-07T22:00:00.000Z,false,false,,3982,Wallace Wade Stadium,Duke,ACC,45,7,21,10,7,0.9996604092124038,North Carolina A&T,,13,3,7,3,0,0.0003395907875961557
401117860,2019,2,regular,2019-09-07T22:00:00.000Z,false,false,,3699,Dowdy-Ficklen Stadium,East Carolina,American Athletic,48,17,14,7,10,0.9996517356534668,Gardner-Webb,,9,0,7,2,0,0.00034826434653323357
401114248,2019,2,regular,2019-09-07T23:00:00.000Z,false,true,,218,FIU Stadium,Florida International,Conference USA,14,7,0,7,0,0.14000251392631533,Western Kentucky,Conference USA,20,7,7,3,3,0.8599974860736846
401114253,2019,2,regular,2019-09-07T23:00:00.000Z,false,false,,3735,Gerald J. Ford Stadium,SMU,American Athletic,49,21,7,14,7,0.9841178541785331,North Texas,Conference USA,27,0,14,6,7,0.015882145821466853
401112123,2019,2,regular,2019-09-07T23:00:00.000Z,false,false,,3646,Boone Pickens Stadium,Oklahoma State,Big 12,56,14,14,28,0,0.9999944393976515,McNeese,,14,0,0,7,7,0.0000055606023484644496
401121938,2019,2,regular,2019-09-07T23:00:00.000Z,false,false,,3797,Ladd Peebles Stadium,South Alabama,Sun Belt,37,13,6,8,10,0.9993085976703796,Jackson State,,14,7,0,0,7,0.0006914023296203942
401117500,2019,2,regular,2019-09-07T23:00:00.000Z,false,false,,3644,Jim Wacker Field at Bobcat Stadium,Texas State,Sun Belt,14,7,7,0,0,0.17572193622011534,Wyoming,Mountain West,23,0,10,10,3,0.8242780637798847
401121937,2019,2,regular,2019-09-07T23:00:00.000Z,false,false,,4246,Georgia State Stadium,Georgia State,Sun Belt,48,3,14,21,10,0.8168834737963838,Furman,,42,13,7,8,14,0.18311652620361618
401114252,2019,2,regular,2019-09-07T23:00:00.000Z,false,false,,3725,"Johnny Red"""" Floyd Stadium""""",Middle Tennessee,Conference USA,45,0,10,14,21,0.9998964216901816,Tennessee State,,26,6,0,13,7,0.00010357830981844174
401110783,2019,2,regular,2019-09-07T23:00:00.000Z,false,false,,3853,Neyland Stadium,Tennessee,SEC,26,7,6,0,3,0.4526975340717452,BYU,FBS Independents,29,3,0,7,6,0.5473024659282548
401112097,2019,2,regular,2019-09-07T23:00:00.000Z,false,false,,3833,Memorial Stadium,Kansas,Big 12,7,7,0,0,0,0.07978822213141616,Coastal Carolina,Sun Belt,12,0,6,6,0,0.9202117778685839
401112442,2019,2,regular,2019-09-07T23:00:00.000Z,false,false,,3873,Papa John's Cardinal Stadium,Louisville,ACC,42,14,0,14,14,0.9999913351637312,Eastern Kentucky,,0,0,0,0,0,0.000008664836268823528
401114249,2019,2,regular,2019-09-07T23:00:00.000Z,false,false,,3715,FAU Stadium,Florida Atlantic,Conference USA,14,0,6,0,8,0.0036740384260722254,UCF,American Athletic,48,14,14,13,7,0.9963259615739277
401112115,2019,2,regular,2019-09-07T23:00:00.000Z,false,false,,3835,Gaylord Family Oklahoma Memorial Stadium,Oklahoma,Big 12,70,14,14,28,14,0.9999914406185144,South Dakota,,14,0,0,14,0,0.000008559381485584439
401112213,2019,2,regular,2019-09-07T23:30:00.000Z,false,false,,3936,Spartan Stadium,Michigan State,Big Ten,51,21,10,6,14,0.9999671868771717,Western Michigan,Mid-American,17,0,7,0,10,0.00003281312282832349
401114193,2019,2,regular,2019-09-07T23:30:00.000Z,false,false,,3626,Autzen Stadium,Oregon,Pac-12,77,7,28,28,14,0.9999939064724627,Nevada,Mountain West,6,3,3,0,0,0.000006093527537331944
401112258,2019,2,regular,2019-09-07T23:30:00.000Z,false,false,,3632,Beaver Stadium,Penn State,Big Ten,45,7,0,28,10,0.9997083876090287,Buffalo,Mid-American,13,0,10,3,0,0.00029161239097130753
401110774,2019,2,regular,2019-09-07T23:30:00.000Z,false,false,,3785,Jordan-Hare Stadium,Auburn,SEC,24,0,14,7,3,0.9994077983606551,Tulane,American Athletic,6,3,3,0,0,0.0005922016393449248
401110775,2019,2,regular,2019-09-07T23:30:00.000Z,false,false,,3634,Ben Hill Griffin Stadium,Florida,SEC,45,3,14,14,14,0.9999950824019845,UT Martin,,0,0,0,0,0,0.000004917598015463653
401114347,2019,2,regular,2019-09-07T23:30:00.000Z,false,false,,3666,Cajun Field,Louisiana,Sun Belt,35,7,14,14,0,0.9979256356532554,Liberty,FBS Independents,14,7,7,0,0,0.0020743643467445727
401110778,2019,2,regular,2019-09-07T23:30:00.000Z,false,false,,3910,Darrell K Royal-Texas Memorial Stadium,Texas,Big 12,38,0,7,14,17,0.061874782766998676,LSU,SEC,45,3,17,3,22,0.9381252172330014
401110779,2019,2,regular,2019-09-07T23:30:00.000Z,false,true,,3974,Vaught-Hemingway Stadium,Ole Miss,SEC,31,7,3,7,14,0.9561024009327658,Arkansas,SEC,17,0,3,0,14,0.04389759906723423
401110777,2019,2,regular,2019-09-07T23:30:00.000Z,false,false,,3683,Commonwealth Stadium,Kentucky,SEC,38,14,3,7,14,0.9872022848250183,Eastern Michigan,Mid-American,17,0,3,7,7,0.012797715174981739
401117499,2019,2,regular,2019-09-07T23:30:00.000Z,false,false,,3905,Romney Stadium,Utah State,Mountain West,62,17,17,14,14,0.9998920593747167,Stony Brook,,7,0,0,7,0,0.00010794062528329817
401112443,2019,2,regular,2019-09-08T00:00:00.000Z,false,true,,3787,Kenan Memorial Stadium,North Carolina,ACC,28,17,0,3,8,0.2726687650778749,Miami,ACC,25,3,10,6,6,0.727331234922125
401117861,2019,2,regular,2019-09-08T00:00:00.000Z,false,false,,4728,John O'Quinn Field at TDECU Stadium,Houston,American Athletic,37,24,10,3,0,0.9935302956841221,Prairie View,,17,3,7,0,7,0.0064697043158779
401112140,2019,2,regular,2019-09-08T00:00:00.000Z,false,false,,3784,Jones AT&T Stadium,Texas Tech,Big 12,38,7,14,10,7,0.9999603789133682,UTEP,Conference USA,3,0,0,0,3,0.00003962108663180253
401117501,2019,2,regular,2019-09-08T01:00:00.000Z,false,false,,3935,Spartan Stadium,San José State,Mountain West,16,3,7,0,6,0.004144161652352092,Tulsa,American Athletic,34,7,10,3,14,0.9958558383476479
401117502,2019,2,regular,2019-09-08T02:00:00.000Z,false,false,,3914,Sam Boyd Stadium,UNLV,Mountain West,17,0,3,7,7,0.0044354388940624585,Arkansas State,Sun Belt,43,10,13,10,10,0.9955645611059375
401112230,2019,2,regular,2019-09-08T02:30:00.000Z,false,false,,3660,Bulldog Stadium,Fresno State,Mountain West,35,0,10,11,7,0.40125001042813513,Minnesota,Big Ten,38,7,7,0,14,0.5987499895718649
401114207,2019,2,regular,2019-09-08T02:30:00.000Z,false,true,,477,Los Angeles Memorial Coliseum,USC,Pac-12,45,3,21,7,14,0.9997364267997573,Stanford,Pac-12,20,7,13,0,0,0.00026357320024272823
401114175,2019,2,regular,2019-09-08T02:30:00.000Z,false,true,,3765,Husky Stadium,Washington,Pac-12,19,0,10,3,6,0.1156987482074946,California,Pac-12,20,0,3,14,3,0.8843012517925054
401114165,2019,2,regular,2019-09-08T02:45:00.000Z,false,false,,3619,Arizona Stadium,Arizona,Pac-12,65,21,30,7,7,0.9994974522128515,Northern Arizona,,41,7,6,14,14,0.0005025477871485329
401114200,2019,2,regular,2019-09-08T03:59:00.000Z,false,false,,3610,Aloha Stadium,Hawai'i,Mountain West,31,7,14,7,3,0.6316984746813501,Oregon State,Pac-12,28,14,14,0,0,0.3683015253186499
401112448,2019,3,regular,2019-09-13T22:00:00.000Z,false,false,,3630,BB&T Field,Wake Forest,ACC,24,7,14,0,3,0.9508919483961902,North Carolina,ACC,18,0,0,3,15,0.04910805160380982
401112098,2019,3,regular,2019-09-13T23:30:00.000Z,false,false,,3615,Alumni Stadium,Boston College,ACC,24,17,7,0,0,0.006032532180103082,Kansas,Big 12,48,7,21,13,7,0.9939674678198969
401114230,2019,3,regular,2019-09-14T01:15:00.000Z,true,false,,3891,NRG Stadium,Houston,American Athletic,24,0,14,0,10,0.01471536381341432,Washington State,Pac-12,31,0,7,14,10,0.9852846361865857
401112203,2019,3,regular,2019-09-14T16:00:00.000Z,false,false,,3806,Lincoln Financial Field,Temple,American Athletic,20,7,0,6,7,0.9509690929529903,Maryland,Big Ten,17,2,0,13,2,0.04903090704700974
401112147,2019,3,regular,2019-09-14T16:00:00.000Z,false,false,,3832,Memorial Stadium,Illinois,Big Ten,31,17,0,0,14,0.9246310082337612,Eastern Michigan,Mid-American,34,14,9,0,11,0.07536899176623879
401117863,2019,3,regular,2019-09-14T16:00:00.000Z,false,false,,3854,Nippert Stadium,Cincinnati,American Athletic,35,0,14,21,0,0.9873433485111396,Miami (OH),Mid-American,13,10,0,3,0,0.012656651488860415
401112259,2019,3,regular,2019-09-14T16:00:00.000Z,false,false,,3632,Beaver Stadium,Penn State,Big Ten,17,7,3,7,0,0.8792334427238858,Pittsburgh,ACC,10,0,10,0,0,0.12076655727611418
401110792,2019,3,regular,2019-09-14T16:00:00.000Z,false,false,,3693,Davis Wade Stadium,Mississippi State,SEC,24,0,14,7,3,0.5240458420042516,Kansas State,Big 12,31,3,14,0,14,0.47595415799574836
401110795,2019,3,regular,2019-09-14T16:00:00.000Z,false,false,,3853,Neyland Stadium,Tennessee,SEC,45,21,17,7,0,0.999995097877486,Chattanooga,,0,0,0,0,0,0.0000049021225140277735
401112455,2019,3,regular,2019-09-14T16:00:00.000Z,false,false,,3799,Lane Stadium,Virginia Tech,ACC,24,3,0,14,7,0.9903717989497893,Furman,,17,0,14,0,3,0.009628201050210672
401112144,2019,3,regular,2019-09-14T16:00:00.000Z,false,false,,3842,Mountaineer Field at Milan Puskar Stadium,West Virginia,Big 12,44,14,7,10,13,0.9977530433597113,NC State,ACC,27,7,14,6,0,0.002246956640288733
401112159,2019,3,regular,2019-09-14T16:00:00.000Z,false,true,,3830,Memorial Stadium,Indiana,Big Ten,10,3,7,0,0,0.004054214321955129,Ohio State,Big Ten,51,7,23,21,0,0.9959457856780449
401110788,2019,3,regular,2019-09-14T16:00:00.000Z,false,false,,3917,Sanford Stadium,Georgia,SEC,55,13,21,14,7,0.9999964687822958,Arkansas State,Sun Belt,0,0,0,0,0,0.0000035312177042445825
401112452,2019,3,regular,2019-09-14T16:30:00.000Z,false,false,,721,Bobby Dodd Stadium at Historic Grant Field,Georgia Tech,ACC,24,0,6,8,10,0.428163391295857,The Citadel,,27,7,7,7,3,0.571836608704143
401114185,2019,3,regular,2019-09-14T17:00:00.000Z,false,false,,3726,Folsom Field,Colorado,Pac-12,23,10,0,0,13,0.049642340818583736,Air Force,Mountain West,30,6,14,0,3,0.9503576591814162
401121939,2019,3,regular,2019-09-14T18:00:00.000Z,false,false,,3654,Brooks Stadium,Coastal Carolina,Sun Belt,46,12,7,14,13,0.9998830821967362,Norfolk State,,7,0,7,0,0,0.0001169178032638385
401114257,2019,3,regular,2019-09-14T18:00:00.000Z,false,false,,3919,Scheumann Stadium,Ball State,Mid-American,31,14,3,7,7,0.2421576299674676,Florida Atlantic,Conference USA,41,7,14,13,7,0.7578423700325324
401114336,2019,3,regular,2019-09-14T18:30:00.000Z,false,false,,3855,Notre Dame Stadium,Notre Dame,FBS Independents,66,7,31,14,14,0.9999537682798741,New Mexico,Mountain West,14,0,7,0,7,0.000046231720125855524
401119263,2019,3,regular,2019-09-14T19:00:00.000Z,false,true,,3786,Kelly/Shorts Stadium,Central Michigan,Mid-American,45,3,24,3,15,0.9976981278988786,Akron,Mid-American,24,0,10,0,14,0.002301872101121427
401117865,2019,3,regular,2019-09-14T19:30:00.000Z,false,false,,3797,Ladd Peebles Stadium,South Alabama,Sun Belt,6,0,0,0,6,0.0036977853573316862,Memphis,American Athletic,42,7,16,7,12,0.9963022146426683
401112246,2019,3,regular,2019-09-14T19:30:00.000Z,false,false,,3911,Ryan Field,Northwestern,Big Ten,30,10,6,7,7,0.9700888831172717,UNLV,Mountain West,14,7,7,0,0,0.029911116882728295
401112124,2019,3,regular,2019-09-14T19:30:00.000Z,false,false,,3674,Skelly Field at H. A. Chapman Stadium,Tulsa,American Athletic,21,7,14,0,0,0.008514646522080898,Oklahoma State,Big 12,40,17,3,13,7,0.9914853534779191
401117864,2019,3,regular,2019-09-14T19:30:00.000Z,false,true,,3852,Navy-Marine Corps Memorial Stadium,Navy,American Athletic,42,14,14,14,0,0.9996011029895094,East Carolina,American Athletic,10,0,3,0,7,0.00039889701049056203
401112231,2019,3,regular,2019-09-14T19:30:00.000Z,false,false,,3953,TCF Bank Stadium,Minnesota,Big Ten,35,14,7,0,14,0.8519870934021911,Georgia Southern,Sun Belt,32,10,10,0,12,0.14801290659780886
401114261,2019,3,regular,2019-09-14T19:30:00.000Z,false,false,,3604,Alamodome,UT San Antonio,Conference USA,13,0,0,7,6,0.007911665266898488,Army,FBS Independents,31,10,0,7,14,0.9920883347331015
401114208,2019,3,regular,2019-09-14T19:30:00.000Z,false,false,,3652,Bright House Networks Stadium,UCF,American Athletic,45,28,10,0,7,0.9982673339592077,Stanford,Pac-12,27,7,0,3,17,0.0017326660407922523
401110794,2019,3,regular,2019-09-14T19:30:00.000Z,false,true,,3994,Williams-Brice Stadium,South Carolina,SEC,23,10,0,3,10,0.0691513855235258,Alabama,SEC,47,14,10,10,13,0.9308486144764742
401114219,2019,3,regular,2019-09-14T19:30:00.000Z,false,false,,3801,LaVell Edwards Stadium,BYU,FBS Independents,30,10,7,0,10,0.48233644028652967,USC,Pac-12,27,7,10,0,10,0.5176635597134703
401112086,2019,3,regular,2019-09-14T20:00:00.000Z,false,false,,3772,Jack Trice Stadium,Iowa State,Big 12,17,7,0,7,3,0.8414265397958927,Iowa,Big Ten,18,3,3,3,9,0.15857346020410734
401112214,2019,3,regular,2019-09-14T20:00:00.000Z,false,false,,3936,Spartan Stadium,Michigan State,Big Ten,7,0,0,0,7,0.7260012139731031,Arizona State,Pac-12,10,0,3,0,7,0.27399878602689687
401110791,2019,3,regular,2019-09-14T20:00:00.000Z,false,false,,3974,Vaught-Hemingway Stadium,Ole Miss,SEC,40,13,14,7,6,0.9766421306390494,Southeastern Louisiana,,29,3,14,12,0,0.023357869360950634
401112453,2019,3,regular,2019-09-14T20:00:00.000Z,true,false,,3810,Nissan Stadium,Western Kentucky,Conference USA,21,0,7,7,7,0.014058165366447375,Louisville,ACC,38,7,24,7,0,0.9859418346335527
401110786,2019,3,regular,2019-09-14T20:00:00.000Z,false,false,,3887,Donald W. Reynolds Razorback Stadium Frank Broyles Field,Arkansas,SEC,55,24,3,7,21,0.9777701616926228,Colorado State,Mountain West,34,14,10,10,0,0.022229838307377237
401112454,2019,3,regular,2019-09-14T20:00:00.000Z,false,false,,3948,Hard Rock Stadium,Miami,ACC,63,7,21,14,21,0.9999935727248969,Bethune-Cookman,,0,0,0,0,0,0.000006427275103138008
401114176,2019,3,regular,2019-09-14T20:15:00.000Z,false,false,,3831,California Memorial Stadium,California,Pac-12,23,20,0,3,0,0.9379246986542122,North Texas,Conference USA,17,0,3,7,7,0.06207530134578776
401114201,2019,3,regular,2019-09-14T20:15:00.000Z,false,false,,3893,Reser Stadium,Oregon State,Pac-12,45,21,17,7,0,0.9999386896883233,Cal Poly,,7,7,0,0,0,0.00006131031167666556
401114225,2019,3,regular,2019-09-14T20:15:00.000Z,false,false,,587,Rice-Eccles Stadium,Utah,Pac-12,31,17,7,7,0,0.9999938246203322,Idaho State,,0,0,0,0,0,0.000006175379667849867
401114258,2019,3,regular,2019-09-14T21:00:00.000Z,false,false,,3700,Doyt Perry Stadium,Bowling Green,Mid-American,7,7,0,0,0,0.0039030942570691847,Louisiana Tech,Conference USA,35,14,7,0,14,0.9960969057429309
401117504,2019,3,regular,2019-09-14T21:00:00.000Z,false,false,,3984,War Memorial Stadium,Wyoming,Mountain West,21,0,14,0,7,0.6932233406731169,Idaho,,16,3,7,3,3,0.30677665932688314
401114348,2019,3,regular,2019-09-14T22:00:00.000Z,false,false,,3992,Williams Stadium,Liberty,FBS Independents,35,7,21,7,0,0.9987259455572901,Buffalo,Mid-American,17,0,7,3,7,0.0012740544427098932
401114260,2019,3,regular,2019-09-14T22:00:00.000Z,false,false,,3975,Veterans Memorial Stadium,Troy,Sun Belt,42,7,7,7,21,0.27666421958234005,Southern Mississippi,Conference USA,47,14,3,9,21,0.7233357804176599
401117866,2019,3,regular,2019-09-14T22:00:00.000Z,false,false,,3886,Raymond James Stadium,South Florida,American Athletic,55,7,17,17,14,0.9982116578762386,South Carolina State,,16,3,0,6,7,0.0017883421237614439
401114255,2019,3,regular,2019-09-14T22:00:00.000Z,false,false,,4418,Jerry Richardson Stadium,Charlotte,Conference USA,52,21,10,14,7,0.9999728290431127,UMass,FBS Independents,17,0,10,0,7,0.000027170956887312414
401114259,2019,3,regular,2019-09-14T22:30:00.000Z,false,false,,3775,Joan C. Edwards Stadium,Marshall,Conference USA,33,10,17,0,6,0.49711283159604097,Ohio,Mid-American,31,3,14,7,7,0.5028871684039591
401112450,2019,3,regular,2019-09-14T23:00:00.000Z,false,false,,3725,"Johnny Red"""" Floyd Stadium""""",Middle Tennessee,Conference USA,18,3,0,8,7,0.005411352242638737,Duke,ACC,41,14,17,10,0,0.9945886477573612
401110787,2019,3,regular,2019-09-14T23:00:00.000Z,false,false,,3785,Jordan-Hare Stadium,Auburn,SEC,55,14,10,14,17,0.9998244505810991,Kent State,Mid-American,16,3,7,0,6,0.00017554941890085551
401110789,2019,3,regular,2019-09-14T23:00:00.000Z,false,true,,3683,Commonwealth Stadium,Kentucky,SEC,21,0,14,7,0,0.07635819543224409,Florida,SEC,29,7,0,3,19,0.9236418045677559
401110796,2019,3,regular,2019-09-14T23:00:00.000Z,false,false,,3795,Kyle Field,Texas A&M,SEC,62,13,14,21,14,0.9999953551315092,Lamar,,3,0,0,3,0,0.0000046448684908328985
401114256,2019,3,regular,2019-09-14T23:00:00.000Z,false,false,,218,FIU Stadium,Florida International,Conference USA,30,7,6,7,10,0.9874400649142445,New Hampshire,,17,10,0,7,0,0.01255993508575548
401117867,2019,3,regular,2019-09-14T23:00:00.000Z,false,false,,3735,Gerald J. Ford Stadium,SMU,American Athletic,47,7,6,21,13,0.9988804970913923,Texas State,Sun Belt,17,3,0,7,7,0.001119502908607739
401117505,2019,3,regular,2019-09-14T23:00:00.000Z,false,false,,3816,Mackay Stadium,Nevada,Mountain West,19,3,6,7,3,0.9942515355171608,Weber State,,13,0,10,3,0,0.005748464482839166
401119264,2019,3,regular,2019-09-14T23:00:00.000Z,false,false,,3980,Waldo Stadium,Western Michigan,Mid-American,57,24,19,14,0,0.9999885941738778,Georgia State,Sun Belt,10,10,0,0,0,0.000011405826122246054
401119265,2019,3,regular,2019-09-14T23:00:00.000Z,false,false,,3739,Glass Bowl,Toledo,Mid-American,45,3,14,21,7,0.9999284908786505,Murray State,,0,0,0,0,0,0.00007150912134945564
401110793,2019,3,regular,2019-09-14T23:30:00.000Z,false,false,,3838,Faurot Field,Missouri,SEC,50,27,10,10,3,0.9999969141477306,Southeast Missouri State,,0,0,0,0,0,0.000003085852269379963
401121940,2019,3,regular,2019-09-14T23:30:00.000Z,false,false,,3666,Cajun Field,Louisiana,Sun Belt,77,28,28,7,14,0.9999951584947141,Texas Southern,,6,3,3,0,0,0.0000048415052859018815
401114234,2019,3,regular,2019-09-14T23:30:00.000Z,false,false,,3765,Husky Stadium,Washington,Pac-12,52,21,17,0,14,0.9999790730107935,Hawai'i,Mountain West,20,0,7,13,0,0.00002092698920652669
401112449,2019,3,regular,2019-09-14T23:30:00.000Z,false,true,,1964,Carrier Dome,Syracuse,ACC,6,0,6,0,0,0.0036242845269249106,Clemson,ACC,41,14,3,10,14,0.9963757154730751
401110790,2019,3,regular,2019-09-14T23:30:00.000Z,false,false,,3958,Tiger Stadium,LSU,SEC,65,3,21,27,14,0.9999761767769085,Northwestern State,,14,7,7,0,0,0.000023823223091468115
401112451,2019,3,regular,2019-09-14T23:30:00.000Z,false,true,,3923,Scott Stadium,Virginia,ACC,31,3,7,0,21,0.973151364332378,Florida State,ACC,24,0,14,3,7,0.026848635667621967
401112130,2019,3,regular,2019-09-14T23:30:00.000Z,false,false,,3907,Ross-Ade Stadium,Purdue,Big Ten,13,3,3,0,7,0.004537927304364528,TCU,Big 12,34,10,3,14,7,0.9954620726956355
401117868,2019,3,regular,2019-09-15T00:00:00.000Z,false,false,,4729,Benson Field at Yulman Stadium,Tulane,American Athletic,58,10,28,13,7,0.9989134867915845,Missouri State,,6,0,6,0,0,0.0010865132084154627
401112116,2019,3,regular,2019-09-15T00:00:00.000Z,false,false,,1056,Rose Bowl,UCLA,Pac-12,14,0,7,7,0,0.0038690750425454247,Oklahoma,Big 12,48,17,17,7,7,0.9961309249574546
401112136,2019,3,regular,2019-09-15T00:00:00.000Z,true,false,,3891,NRG Stadium,Rice,Conference USA,13,0,0,0,13,0.0056527764296213185,Texas,Big 12,48,14,17,7,10,0.9943472235703786
401114339,2019,3,regular,2019-09-15T00:00:00.000Z,false,false,,3601,Aggie Memorial Stadium,New Mexico State,FBS Independents,10,0,0,10,0,0.10019107208097894,San Diego State,Mountain West,31,7,10,7,7,0.8998089279190211
401112240,2019,3,regular,2019-09-15T00:00:00.000Z,false,false,,3834,Memorial Stadium,Nebraska,Big Ten,44,10,20,7,7,0.9999825185338763,Northern Illinois,Mid-American,8,0,5,3,0,0.000017481466123681066
401117503,2019,3,regular,2019-09-15T02:15:00.000Z,false,false,,3653,Albertsons Stadium,Boise State,Mountain West,45,14,14,10,7,0.9999225798096725,Portland State,,10,10,0,0,0,0.00007742019032752623
401112141,2019,3,regular,2019-09-15T02:30:00.000Z,false,false,,3619,Arizona Stadium,Arizona,Pac-12,28,0,13,0,15,0.9888062718184258,Texas Tech,Big 12,14,7,0,7,0,0.011193728181574158
401114194,2019,3,regular,2019-09-15T02:45:00.000Z,false,false,,3626,Autzen Stadium,Oregon,Pac-12,35,14,7,7,7,0.9999651689874112,Montana,,3,0,0,3,0,0.00003483101258883181
401117869,2019,4,regular,2019-09-20T00:00:00.000Z,false,true,,4729,Benson Field at Yulman Stadium,Tulane,American Athletic,38,7,7,7,17,0.6050247037670714,Houston,American Athletic,31,14,14,0,3,0.3949752962329286
401114262,2019,4,regular,2019-09-21T00:00:00.000Z,false,true,,3776,Joe Aillet Stadium,Louisiana Tech,Conference USA,43,0,13,14,16,0.4714991714163391,Florida International,Conference USA,31,0,10,14,7,0.5285008285836609
401114220,2019,4,regular,2019-09-21T01:00:00.000Z,false,true,,477,Los Angeles Memorial Coliseum,USC,Pac-12,30,14,0,7,9,0.5334495094627137,Utah,Pac-12,23,7,3,7,6,0.46655049053728626
401117506,2019,4,regular,2019-09-21T01:00:00.000Z,false,true,,3653,Albertsons Stadium,Boise State,Mountain West,30,0,10,7,13,0.9951391731034895,Air Force,Mountain West,19,0,10,3,6,0.004860826896510462
401110799,2019,4,regular,2019-09-21T16:00:00.000Z,false,true,,3634,Ben Hill Griffin Stadium,Florida,SEC,34,7,10,7,10,0.9996247980211728,Tennessee,SEC,3,0,0,3,0,0.00037520197882723316
401110797,2019,4,regular,2019-09-21T16:00:00.000Z,false,false,,3657,Bryant Denny Stadium,Alabama,SEC,49,14,14,14,7,0.9999855589082093,Southern Mississippi,Conference USA,7,0,7,0,0,0.000014441091790717842
401112224,2019,4,regular,2019-09-21T16:00:00.000Z,false,true,,347,Camp Randall Stadium,Wisconsin,Big Ten,35,14,14,7,0,0.9993239489418273,Michigan,Big Ten,14,0,0,8,6,0.0006760510581726997
401110805,2019,4,regular,2019-09-21T16:00:00.000Z,false,true,,3973,Vanderbilt Stadium,Vanderbilt,SEC,38,7,10,14,7,0.004207021696538769,LSU,SEC,66,28,10,21,7,0.9957929783034613
401112265,2019,4,regular,2019-09-21T16:00:00.000Z,false,false,,3754,High Point Solutions Stadium,Rutgers,Big Ten,16,7,6,0,3,0.014647860129648903,Boston College,ACC,30,7,10,7,6,0.9853521398703511
401110801,2019,4,regular,2019-09-21T16:00:00.000Z,false,false,,3974,Vaught-Hemingway Stadium,Ole Miss,SEC,20,7,6,0,7,0.3116150666128953,California,Pac-12,28,7,7,14,0,0.6883849333871047
401112464,2019,4,regular,2019-09-21T16:00:00.000Z,false,false,,3630,BB&T Field,Wake Forest,ACC,49,14,14,14,7,0.9997483727093476,Elon,,7,7,0,0,0,0.00025162729065242306
401112462,2019,4,regular,2019-09-21T16:00:00.000Z,false,false,,1964,Carrier Dome,Syracuse,ACC,52,14,10,14,14,0.9913648535368094,Western Michigan,Mid-American,33,0,13,20,0,0.008635146463190635
401112087,2019,4,regular,2019-09-21T16:00:00.000Z,false,false,,3772,Jack Trice Stadium,Iowa State,Big 12,72,14,13,21,24,0.9999567963057802,Louisiana Monroe,Sun Belt,20,0,13,7,0,0.00004320369421983994
401112160,2019,4,regular,2019-09-21T16:00:00.000Z,false,false,,3830,Memorial Stadium,Indiana,Big Ten,38,7,10,14,7,0.9999851569334789,Connecticut,American Athletic,3,3,0,0,0,0.000014843066521108561
401112215,2019,4,regular,2019-09-21T16:00:00.000Z,false,true,,3911,Ryan Field,Northwestern,Big Ten,10,0,3,0,7,0.004091843876381978,Michigan State,Big Ten,31,7,7,10,7,0.995908156123618
401114327,2019,4,regular,2019-09-21T16:00:00.000Z,false,false,,3841,Blaik Field at Michie Stadium,Army,FBS Independents,52,7,17,7,21,0.9980081797714501,Morgan State,,21,14,0,7,0,0.0019918202285499342
401114355,2019,4,regular,2019-09-21T17:00:00.000Z,false,false,,3985,Warren McGuirk Alumni Stadium,UMass,FBS Independents,28,7,7,7,7,0.003693398765554568,Coastal Carolina,Sun Belt,62,14,28,14,6,0.9963066012344455
401119268,2019,4,regular,2019-09-21T18:00:00.000Z,false,false,,3876,Peden Stadium,Ohio,Mid-American,25,0,6,6,13,0.015847581416344035,Louisiana,Sun Belt,45,7,3,14,21,0.984152418583656
401119269,2019,4,regular,2019-09-21T19:00:00.000Z,false,false,,3768,Summa Field at InfoCision Stadium,Akron,Mid-American,7,7,0,0,0,0.018252486497085916,Troy,Sun Belt,35,7,14,14,0,0.9817475135029141
401119267,2019,4,regular,2019-09-21T19:00:00.000Z,false,false,,3912,Rynearson Stadium,Eastern Michigan,Mid-American,34,7,14,0,13,0.6388417344637656,Central Connecticut,,29,15,0,0,14,0.3611582655362344
401110804,2019,4,regular,2019-09-21T19:30:00.000Z,false,true,,3795,Kyle Field,Texas A&M,SEC,20,0,3,0,17,0.25281121120784844,Auburn,SEC,28,14,0,7,7,0.7471887887921516
401117870,2019,4,regular,2019-09-21T19:30:00.000Z,false,false,,3965,UB Stadium,Buffalo,Mid-American,38,0,24,7,7,0.9937805422447545,Temple,American Athletic,22,7,0,3,12,0.006219457755245461
401117509,2019,4,regular,2019-09-21T19:30:00.000Z,false,false,,3674,Skelly Field at H. A. Chapman Stadium,Tulsa,American Athletic,24,0,14,3,7,0.8793401953901562,Wyoming,Mountain West,21,7,0,0,14,0.12065980460984382
